"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0051016 barbed-end actin filament capping"	0.472625351751699	-0.0701816380723612	0.472625351751699	0.675097801140033	12	0.472625351751699
"GO:0009185 ribonucleoside diphosphate metabolic process"	0.47267916517078	-0.0688300477696663	0.47267916517078	0.675097801140033	51	0.47267916517078
"GO:0042069 regulation of catecholamine metabolic process"	0.472798367474018	-0.0696763972570289	0.472798367474018	0.675097801140033	13	0.472798367474018
"GO:0010823 negative regulation of mitochondrion organization"	0.472869785351564	-0.0684958653238388	0.472869785351564	0.675097801140033	38	0.472869785351564
"GO:1903708 positive regulation of hemopoiesis"	0.472937346193404	-0.0679432503484068	0.472937346193404	0.675097801140033	156	0.472937346193404
"GO:0048839 inner ear development"	0.473573374347552	-0.0666660339815672	0.473573374347552	0.675097801140033	38	0.473573374347552
"GO:0031279 regulation of cyclase activity"	0.474013106936258	-0.0657452391826347	0.474013106936258	0.675097801140033	26	0.474013106936258
"GO:0046475 glycerophospholipid catabolic process"	0.474014171772018	-0.0664330446747491	0.474014171772018	0.675097801140033	14	0.474014171772018
"GO:2000251 positive regulation of actin cytoskeleton reorganization"	0.474017445450833	-0.0666753449069723	0.474017445450833	0.675097801140033	12	0.474017445450833
"GO:0070271 protein complex biogenesis"	0.474120563307162	-0.0654736639450079	0.474120563307162	0.675097801140033	30	0.474120563307162
"GO:0030900 forebrain development"	0.474130866129907	-0.0651464420320982	0.474130866129907	0.675097801140033	63	0.474130866129907
"GO:0010518 positive regulation of phospholipase activity"	0.474146133769641	-0.065436551364445	0.474146133769641	0.675097801140033	28	0.474146133769641
"GO:0046031 ADP metabolic process"	0.474204932699373	-0.0650252736456385	0.474204932699373	0.675097801140033	43	0.474204932699373
"GO:0035418 protein localization to synapse"	0.474209450742334	-0.0665162869119336	0.474209450742334	0.675097801140033	10	0.474209450742334
"GO:0043173 nucleotide salvage"	0.474239474334882	-0.0660645907869884	0.474239474334882	0.675097801140033	12	0.474239474334882
"GO:0016074 snoRNA metabolic process"	0.47430916901685	-0.0662479067240316	0.47430916901685	0.675097801140033	10	0.47430916901685
"GO:0046640 regulation of alpha-beta T cell proliferation"	0.47433276863563	-0.064831112783775	0.47433276863563	0.675097801140033	24	0.47433276863563
"GO:0014015 positive regulation of gliogenesis"	0.47449157285752	-0.0643666414500007	0.47449157285752	0.675097801140033	39	0.47449157285752
"GO:0031623 receptor internalization"	0.474796866182217	-0.0636120426854132	0.474796866182217	0.675097801140033	37	0.474796866182217
"GO:1902808 positive regulation of cell cycle G1/S phase transition"	0.474852984506874	-0.0636983354196768	0.474852984506874	0.675097801140033	26	0.474852984506874
"GO:0060142 regulation of syncytium formation by plasma membrane fusion"	0.474894414525391	-0.0635765584046335	0.474894414525391	0.675097801140033	20	0.474894414525391
"GO:0030802 regulation of cyclic nucleotide biosynthetic process"	0.474903957112383	-0.0632266137488928	0.474903957112383	0.675097801140033	55	0.474903957112383
"GO:0010569 regulation of double-strand break repair via homologous recombination"	0.47494150138237	-0.0637806239735941	0.47494150138237	0.675097801140033	18	0.47494150138237
"GO:0030277 maintenance of gastrointestinal epithelium"	0.474980164556141	-0.0645227553355131	0.474980164556141	0.675097801140033	10	0.474980164556141
"GO:0030195 negative regulation of blood coagulation"	0.475159734976893	-0.0629045636487811	0.475159734976893	0.675097801140033	27	0.475159734976893
"GO:0050819 negative regulation of coagulation"	0.475159734976893	-0.0629045636487811	0.475159734976893	0.675097801140033	27	0.475159734976893
"GO:1900047 negative regulation of hemostasis"	0.475159734976893	-0.0629045636487811	0.475159734976893	0.675097801140033	27	0.475159734976893
"GO:0015695 organic cation transport"	0.475221237285453	-0.0629504742810083	0.475221237285453	0.675097801140033	20	0.475221237285453
"GO:0000768 syncytium formation by plasma membrane fusion"	0.475236464748983	-0.063125880420756	0.475236464748983	0.675097801140033	16	0.475236464748983
"GO:0051571 positive regulation of histone H3-K4 methylation"	0.475287449621435	-0.0629813688599284	0.475287449621435	0.675097801140033	16	0.475287449621435
"GO:0033108 mitochondrial respiratory chain complex assembly"	0.475385780374139	-0.0621901729008879	0.475385780374139	0.675097801140033	35	0.475385780374139
"GO:0002097 tRNA wobble base modification"	0.475392804984335	-0.0632770015322835	0.475392804984335	0.675097801140033	11	0.475392804984335
"GO:0021952 central nervous system projection neuron axonogenesis"	0.47549265101369	-0.0624358869431412	0.47549265101369	0.675097801140033	17	0.47549265101369
"GO:0007157 heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	0.475562171956333	-0.061762112006433	0.475562171956333	0.675097801140033	32	0.475562171956333
"GO:0045687 positive regulation of glial cell differentiation"	0.475724539224218	-0.0615120567284528	0.475724539224218	0.675097801140033	23	0.475724539224218
"GO:0010866 regulation of triglyceride biosynthetic process"	0.475788383103576	-0.0618164874558875	0.475788383103576	0.675097801140033	15	0.475788383103576
"GO:0086091 regulation of heart rate by cardiac conduction"	0.475949983090525	-0.061153947202345	0.475949983090525	0.675097801140033	19	0.475949983090525
"GO:0071985 multivesicular body sorting pathway"	0.475954358744037	-0.0614581627599591	0.475954358744037	0.675097801140033	14	0.475954358744037
"GO:0099531 presynaptic process involved in chemical synaptic transmission"	0.476148067460622	-0.0600642908073979	0.476148067460622	0.675097801140033	59	0.476148067460622
"GO:0051289 protein homotetramerization"	0.476325702619079	-0.0596365862611418	0.476325702619079	0.675097801140033	54	0.476325702619079
"GO:0120035 regulation of plasma membrane bounded cell projection organization"	0.476440708408074	-0.0591068869426007	0.476440708408074	0.675097801140033	437	0.476440708408074
"GO:0045664 regulation of neuron differentiation"	0.476501508476642	-0.0589547841404166	0.476501508476642	0.675097801140033	429	0.476501508476642
"GO:0002705 positive regulation of leukocyte mediated immunity"	0.476513692384663	-0.0590286337175432	0.476513692384663	0.675097801140033	77	0.476513692384663
"GO:0032692 negative regulation of interleukin-1 production"	0.476575513004799	-0.0597932326342855	0.476575513004799	0.675097801140033	15	0.476575513004799
"GO:0090224 regulation of spindle organization"	0.476581245665056	-0.0594898036547378	0.476581245665056	0.675097801140033	20	0.476581245665056
"GO:0009081 branched-chain amino acid metabolic process"	0.476773046035579	-0.0592927657200672	0.476773046035579	0.675097801140033	15	0.476773046035579
"GO:0046129 purine ribonucleoside biosynthetic process"	0.476984719770953	-0.0584790312332772	0.476984719770953	0.675097801140033	20	0.476984719770953
"GO:0042451 purine nucleoside biosynthetic process"	0.476984719770953	-0.0584790312332772	0.476984719770953	0.675097801140033	20	0.476984719770953
"GO:0002437 inflammatory response to antigenic stimulus"	0.477055156443102	-0.05805090139207	0.477055156443102	0.675097801140033	28	0.477055156443102
"GO:0010660 regulation of muscle cell apoptotic process"	0.4771313255302	-0.0577259512927638	0.4771313255302	0.675097801140033	36	0.4771313255302
"GO:1900273 positive regulation of long-term synaptic potentiation"	0.477140883129971	-0.0587574002590145	0.477140883129971	0.675097801140033	11	0.477140883129971
"GO:0043094 cellular metabolic compound salvage"	0.477149062051746	-0.0580182897173736	0.477149062051746	0.675097801140033	21	0.477149062051746
"GO:0051769 regulation of nitric-oxide synthase biosynthetic process"	0.477400794171224	-0.0579480606020576	0.477400794171224	0.675097801140033	12	0.477400794171224
"GO:0045445 myoblast differentiation"	0.477403125620404	-0.0573063216564407	0.477403125620404	0.675097801140033	20	0.477403125620404
"GO:0045738 negative regulation of DNA repair"	0.477434027663678	-0.0580177541566322	0.477434027663678	0.675097801140033	11	0.477434027663678
"GO:0002026 regulation of the force of heart contraction"	0.477590977499221	-0.05687029026124	0.477590977499221	0.675097801140033	22	0.477590977499221
"GO:0035278 miRNA mediated inhibition of translation"	0.477662289845741	-0.0575672359370776	0.477662289845741	0.675097801140033	10	0.477662289845741
"GO:0040033 negative regulation of translation, ncRNA-mediated"	0.477662289845741	-0.0575672359370776	0.477662289845741	0.675097801140033	10	0.477662289845741
"GO:0045974 regulation of translation, ncRNA-mediated"	0.477662289845741	-0.0575672359370776	0.477662289845741	0.675097801140033	10	0.477662289845741
"GO:2000311 regulation of AMPA receptor activity"	0.477678604902471	-0.0572623812473551	0.477678604902471	0.675097801140033	12	0.477678604902471
"GO:0035637 multicellular organismal signaling"	0.477717749646183	-0.0562291268555428	0.477717749646183	0.675097801140033	39	0.477717749646183
"GO:0002886 regulation of myeloid leukocyte mediated immunity"	0.477793024127275	-0.0561492537170138	0.477793024127275	0.675097801140033	30	0.477793024127275
"GO:0007164 establishment of tissue polarity"	0.477844707399671	-0.0565612904393075	0.477844707399671	0.675097801140033	15	0.477844707399671
"GO:0016226 iron-sulfur cluster assembly"	0.477922470484976	-0.0562352985051667	0.477922470484976	0.675097801140033	17	0.477922470484976
"GO:0031163 metallo-sulfur cluster assembly"	0.477922470484976	-0.0562352985051667	0.477922470484976	0.675097801140033	17	0.477922470484976
"GO:0019363 pyridine nucleotide biosynthetic process"	0.477939096514802	-0.056298905678756	0.477939096514802	0.675097801140033	15	0.477939096514802
"GO:0019359 nicotinamide nucleotide biosynthetic process"	0.477939096514802	-0.056298905678756	0.477939096514802	0.675097801140033	15	0.477939096514802
"GO:1902532 negative regulation of intracellular signal transduction"	0.477947316149328	-0.0553257974325004	0.477947316149328	0.675097801140033	366	0.477947316149328
"GO:0043486 histone exchange"	0.478037860393634	-0.0561191957540827	0.478037860393634	0.675097801140033	14	0.478037860393634
"GO:2000095 regulation of Wnt signaling pathway, planar cell polarity pathway"	0.478076432459101	-0.0563515526349614	0.478076432459101	0.675097801140033	11	0.478076432459101
"GO:0034389 lipid particle organization"	0.478082721634394	-0.0560586694777656	0.478082721634394	0.675097801140033	13	0.478082721634394
"GO:0021670 lateral ventricle development"	0.478294786885071	-0.0557986761978186	0.478294786885071	0.675097801140033	11	0.478294786885071
"GO:0002098 tRNA wobble uridine modification"	0.478313423600768	-0.0559104378097337	0.478313423600768	0.675097801140033	10	0.478313423600768
"GO:0032677 regulation of interleukin-8 production"	0.478661995943382	-0.0537961813000503	0.478661995943382	0.675097801140033	46	0.478661995943382
"GO:0046348 amino sugar catabolic process"	0.478892179705022	-0.0540303110093118	0.478892179705022	0.675097801140033	13	0.478892179705022
"GO:0010574 regulation of vascular endothelial growth factor production"	0.478901666369152	-0.0534539206698756	0.478901666369152	0.675097801140033	24	0.478901666369152
"GO:0009072 aromatic amino acid family metabolic process"	0.478949388866023	-0.0535570958698171	0.478949388866023	0.675097801140033	18	0.478949388866023
"GO:0010803 regulation of tumor necrosis factor-mediated signaling pathway"	0.47917322367287	-0.0530362989301104	0.47917322367287	0.675097801140033	17	0.47917322367287
"GO:0006096 glycolytic process"	0.479229222959927	-0.0523886053234373	0.479229222959927	0.675097801140033	36	0.479229222959927
"GO:0006757 ATP generation from ADP"	0.479229222959927	-0.0523886053234373	0.479229222959927	0.675097801140033	36	0.479229222959927
"GO:0043388 positive regulation of DNA binding"	0.479321671210753	-0.052152962311493	0.479321671210753	0.675097801140033	42	0.479321671210753
"GO:0031076 embryonic camera-type eye development"	0.479332275009432	-0.0531371791946527	0.479332275009432	0.675097801140033	11	0.479332275009432
"GO:0060391 positive regulation of SMAD protein import into nucleus"	0.479360236921634	-0.0532077144160563	0.479360236921634	0.675097801140033	10	0.479360236921634
"GO:0043922 negative regulation by host of viral transcription"	0.47944277973065	-0.0527509880404883	0.47944277973065	0.675097801140033	11	0.47944277973065
"GO:2001267 regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	0.479459145306154	-0.0527781860075388	0.479459145306154	0.675097801140033	11	0.479459145306154
"GO:0021545 cranial nerve development"	0.479484255600668	-0.0527070636964716	0.479484255600668	0.675097801140033	11	0.479484255600668
"GO:0030004 cellular monovalent inorganic cation homeostasis"	0.479580060110133	-0.0513826339579068	0.479580060110133	0.675097801140033	64	0.479580060110133
"GO:0017085 response to insecticide"	0.479662073304722	-0.0521697607446021	0.479662073304722	0.675097801140033	12	0.479662073304722
"GO:0032757 positive regulation of interleukin-8 production"	0.47977114904901	-0.0510944044235172	0.47977114904901	0.675097801140033	34	0.47977114904901
"GO:0071243 cellular response to arsenic-containing substance"	0.480000393969243	-0.0513919253286435	0.480000393969243	0.675097801140033	11	0.480000393969243
"GO:0001656 metanephros development"	0.480055022733353	-0.0503680993262524	0.480055022733353	0.675097801140033	21	0.480055022733353
"GO:0051349 positive regulation of lyase activity"	0.480118782861897	-0.0512478934577612	0.480118782861897	0.675097801140033	10	0.480118782861897
"GO:0009653 anatomical structure morphogenesis"	0.480139689015004	-0.0498097638263633	0.480139689015004	0.675097801140033	949	0.480139689015004
"GO:0022602 ovulation cycle process"	0.480163019304409	-0.0499081270840934	0.480163019304409	0.675097801140033	68	0.480163019304409
"GO:0034315 regulation of Arp2/3 complex-mediated actin nucleation"	0.480287250126313	-0.0503757716156066	0.480287250126313	0.675097801140033	14	0.480287250126313
"GO:1901699 cellular response to nitrogen compound"	0.480419714589847	-0.0491271970745558	0.480419714589847	0.675097801140033	281	0.480419714589847
